order_detail_id;order_id;product_id;price;quantity
767511;214166;837;5000;4
767512;214166;869;24000;21
767513;214167;1135;45000;27
767514;214167;478;7000;19
767515;214167;641;130000;30
767516;214167;641;130000;30
767517;214167;834;5000;4
767529;214174;105;70000;11
767532;214176;39;225000;3
767557;214184;68;45000;31
767558;214184;68;45000;31
767559;214184;199;13000;31
767565;214186;919;26000;28
767618;214198;608;18000;35
767619;214198;487;43000;30
767620;214198;487;43000;30
767621;214198;837;5000;41
767638;214204;517;27000;39
767639;214204;455;15000;6
767640;214204;773;4000;40
767641;214204;773;4000;40
767642;214204;129;131000;15
767643;214204;238;6000;38
767644;214205;564;38000;32
767645;214205;695;104000;29
767682;214216;615;7000;26
767692;214221;1018;69000;2
767693;214221;731;26000;12
767694;214221;49;99000;21
767695;214221;940;30000;5
767696;214221;451;28000;1
767697;214221;61;100000;5
767698;214221;49;99000;21
767699;214221;940;30000;5
767700;214221;451;28000;1
767701;214221;61;100000;5
767735;214229;979;24000;31
767736;214229;454;15000;40
767737;214229;1082;111000;35
767738;214229;454;15000;40
767739;214229;1082;111000;35
767740;214229;462;11000;2
767819;214251;627;58000;28
767820;214251;661;69000;27
767821;214251;284;13000;4
767827;214255;861;9000;22
767828;214255;1050;62000;6
767829;214255;1050;62000;6
767830;214255;696;50000;31
767836;214257;309;9000;7
767837;214257;250;6000;3
767838;214257;250;6000;3
767839;214257;533;14000;7
767840;214258;805;20000;10
767841;214258;174;79000;22
767842;214258;878;8000;25
767843;214258;654;63000;29
767844;214258;615;7000;37
767845;214259;1135;45000;40
767846;214259;1135;45000;40
767847;214259;361;2000;13
767848;214259;176;69000;20
767849;214259;874;13000;42
767912;214278;665;145000;2
767913;214278;665;145000;2
767914;214278;248;20000;8
767915;214278;1049;33000;19
767916;214278;1015;36000;38
767938;214284;488;11000;41
767945;214286;608;18000;33
767974;214295;564;38000;5
767975;214296;368;8000;42
767976;214296;910;28000;13
767977;214296;614;55000;3
767978;214296;325;4000;27
767979;214296;747;22000;8
767980;214296;496;57000;10
768028;214309;1017;36000;4
768029;214309;1121;35000;14
768030;214309;456;9000;3
768048;214317;203;13000;35
768049;214317;1091;100000;8
768050;214317;189;3000;32
768051;214317;63;23000;16
768054;214319;676;39000;9
768055;214319;183;3000;36
768058;214321;47;99000;30
768059;214321;97;149000;28
768088;214328;76;45000;39
768089;214328;354;5000;26
768090;214328;120;120000;23
768091;214328;198;13000;13
768092;214328;198;13000;13
768108;214331;437;13000;29
768123;214334;490;14000;8
768124;214334;494;15000;38
768137;214337;192;12000;19
768176;214349;1124;25000;23
768185;214356;166;71000;19
768206;214364;104;75000;36
768207;214364;104;75000;36
768249;214376;64;23000;17
768250;214376;64;23000;17
768260;214379;1116;53000;39
768261;214379;454;15000;37
768262;214379;627;58000;41
768263;214379;939;28000;39
768264;214379;1066;10000;7
768265;214380;1019;36000;30
768297;214387;797;4000;38
768298;214387;763;11000;11
768304;214389;805;20000;22
768311;214391;916;20000;16
768312;214391;601;20000;23
768313;214391;847;8000;3
768314;214391;393;4000;14
768334;214397;138;24000;21
768335;214397;1014;15000;21
768336;214397;138;24000;21
768337;214397;1014;15000;21
768338;214397;78;35000;27
768339;214397;907;25000;5
768377;214407;304;2000;41
768378;214407;304;2000;41
768391;214411;480;22000;23
768402;214414;871;14000;6
768414;214418;394;3000;11
768439;214425;1051;30000;30
768440;214425;1051;30000;30
768441;214425;418;2000;1
768442;214425;1049;33000;20
768481;214438;296;31000;14
768482;214438;126;134000;33
768483;214438;71;45000;28
768484;214438;319;2000;18
768524;214448;656;59000;27
768525;214448;319;2000;3
768526;214448;319;2000;3
768527;214448;230;10000;34
768535;214451;1069;15000;28
768536;214451;682;20000;40
768561;214458;868;21000;15
768640;214481;287;22000;7
768641;214481;1;110000;38
768708;214496;760;15000;34
768709;214496;664;140000;30
768710;214496;664;140000;30
768730;214501;93;49000;15
768731;214501;403;8000;16
768755;214508;693;60000;20
768756;214508;756;5000;33
768762;214511;587;125000;26
768763;214511;1020;36000;38
768812;214525;330;5000;31
768832;214532;69;45000;5
768833;214532;69;45000;5
768834;214532;221;62000;42
768837;214535;557;8000;39
768850;214540;467;152000;1
768851;214540;467;152000;1
768852;214540;19;85000;6
768879;214547;323;4000;31
768880;214548;824;6000;23
768881;214548;582;10000;28
768882;214548;662;63000;1
768883;214548;186;9000;36
768884;214548;662;63000;1
768885;214548;186;9000;36
768886;214548;499;15000;12
768887;214548;143;63000;8
768888;214549;486;43000;2
768889;214549;804;3000;34
768890;214549;486;43000;2
768891;214549;804;3000;34
768892;214549;533;14000;35
768893;214549;21;60000;5
768894;214549;942;17000;22
768904;214552;1097;68000;16
768913;214555;373;19000;1
768914;214555;373;19000;1
768929;214558;103;130000;34
768930;214558;24;72000;35
768931;214558;19;85000;29
768932;214558;405;22000;2
768962;214569;1101;51000;34
768963;214569;7;120000;26
768964;214569;956;27000;35
768976;214573;659;59000;5
768977;214573;659;59000;5
769079;214601;721;89000;26
769132;214615;785;6000;38
769133;214615;785;6000;38
769142;214618;966;17000;11
769149;214625;732;51000;9
769150;214625;672;75000;32
769151;214625;732;51000;9
769152;214625;672;75000;32
769153;214625;155;79000;26
769154;214626;404;20000;36
769155;214626;1143;35000;4
769156;214626;1052;50000;39
769157;214626;1143;35000;4
769158;214626;1052;50000;39
769159;214626;741;38000;21
769168;214629;874;13000;22
769169;214630;292;11000;20
769170;214630;445;12000;26
769238;214648;319;2000;16
769239;214648;319;2000;16
769240;214648;469;8000;11
769249;214653;253;10000;18
769250;214653;750;5000;41
769251;214653;29;43000;17
769252;214653;910;28000;13
769253;214653;275;8000;34
769280;214658;1101;51000;42
769281;214658;442;16000;42
769306;214666;264;6000;37
769307;214666;971;10000;2
769308;214666;558;28000;30
769311;214668;478;7000;33
769312;214668;478;7000;33
769379;214685;78;35000;9
769380;214685;78;35000;9
769381;214685;968;18000;21
769403;214691;592;95000;3
769404;214691;575;7000;13
769405;214691;948;9000;11
769406;214691;592;95000;3
769407;214691;575;7000;13
769408;214691;948;9000;11
769409;214691;898;32000;18
769410;214691;754;4000;29
769411;214691;760;15000;13
769453;214703;478;7000;17
769497;214714;465;15000;14
769502;214716;165;48000;7
769503;214716;734;40000;28
769504;214716;804;3000;29
769505;214716;667;68000;21
769506;214716;165;48000;7
769507;214716;734;40000;28
769508;214716;804;3000;29
769509;214716;667;68000;21
769510;214716;911;2000;34
769529;214721;529;10000;2
769530;214721;529;10000;2
769531;214721;970;27000;5
769568;214734;482;21000;40
769587;214743;325;4000;23
769616;214751;892;68000;3
769617;214751;211;64000;25
769632;214755;218;25000;35
769633;214755;211;64000;37
769639;214757;289;19000;30
769640;214758;77;35000;41
769666;214767;925;17000;7
769667;214768;166;71000;9
769668;214768;275;8000;35
769669;214768;1024;44000;31
769670;214768;275;8000;35
769671;214768;1024;44000;31
769672;214768;213;23000;27
769686;214770;450;16000;5
769687;214770;477;16000;39
769688;214770;477;16000;39
769689;214770;631;92000;42
769690;214770;692;5000;20
769720;214778;1030;20000;8
769721;214778;1030;20000;8
769722;214778;201;26000;22
769771;214790;932;15000;4
769772;214790;365;2000;30
769773;214790;365;2000;30
769774;214791;490;14000;4
769775;214791;637;36000;24
769787;214793;774;4000;21
769796;214797;486;43000;32
769797;214797;1075;33000;12
769798;214797;1075;33000;12
769799;214797;1145;40000;38
769800;214797;1110;36000;10
769810;214802;869;24000;35
769811;214802;869;24000;35
769812;214802;209;9000;9
769813;214802;64;23000;4
769814;214802;979;24000;35
769848;214813;344;4000;29
769849;214813;344;4000;29
769912;214831;175;79000;20
769913;214831;175;79000;20
769914;214831;1131;19000;1
769968;214844;781;5000;14
769969;214844;467;152000;29
769970;214844;80;99000;24
769971;214844;858;19000;8
770016;214857;905;15000;9
770017;214857;877;40000;42
770018;214857;582;10000;21
770030;214862;121;149000;15
770031;214862;121;149000;15
770032;214863;864;17000;11
770033;214863;487;43000;21
770034;214863;876;19000;42
770035;214863;156;42000;42
770036;214864;69;45000;7
770037;214864;69;45000;7
770049;214868;768;5000;31
770101;214878;668;41000;35
770102;214878;668;41000;35
770103;214879;1110;36000;23
770104;214879;119;75000;32
770105;214880;248;20000;4
770106;214881;744;8000;19
770123;214886;821;7000;7
770129;214889;185;3000;11
770130;214889;217;14000;26
770131;214889;185;3000;11
770132;214889;217;14000;26
770142;214894;907;25000;8
770143;214894;907;25000;8
770144;214894;1066;10000;38
770148;214896;487;43000;36
770149;214896;668;41000;19
770150;214896;989;15000;17
770151;214896;989;15000;17
770152;214896;968;18000;26
770155;214898;983;28000;19
770156;214898;983;28000;19
770157;214898;212;9000;38
770158;214898;241;3000;19
770159;214899;490;14000;12
770160;214899;963;19000;19
770161;214899;490;14000;12
770162;214899;963;19000;19
770190;214908;968;18000;32
770216;214915;555;11000;21
770246;214920;411;3000;14
770247;214920;796;4000;38
770249;214922;499;15000;22
770269;214929;35;200000;20
770270;214929;1046;22000;27
770271;214929;145;48000;4
770272;214929;1046;22000;27
770273;214929;145;48000;4
770278;214932;483;21000;27
770279;214932;405;22000;33
770295;214937;501;13000;39
770296;214937;262;7000;23
770304;214940;1043;20000;14
770305;214940;1097;68000;2
770306;214940;1043;20000;14
770307;214940;1097;68000;2
770308;214940;259;4000;27
770309;214940;1138;20000;25
770377;214958;941;28000;33
770383;214961;478;7000;2
770487;214984;939;28000;32
770488;214984;158;40000;17
770489;214984;158;40000;17
770519;214991;464;91000;24
770520;214992;338;11000;15
770525;214995;1065;62000;14
770539;214999;521;15000;28
770540;214999;177;79000;29
770566;215009;188;11000;13
770567;215009;188;11000;13
770568;215009;569;23000;2
770580;215012;185;3000;26
770581;215013;852;6000;25
770679;215039;822;7000;38
770687;215041;842;23000;35
770688;215041;842;23000;35
770689;215041;848;3000;39
770690;215041;256;8000;12
770718;215048;1090;45000;28
770727;215051;225;16000;41
770747;215060;1077;13000;17
770801;215075;750;5000;30
770822;215079;965;17000;16
770853;215090;881;14000;20
770854;215090;881;14000;20
770902;215102;252;5000;18
770903;215102;906;22000;27
770904;215102;906;22000;27
770915;215107;291;21000;33
770974;215124;400;4000;4
770975;215124;617;19000;22
770976;215124;669;37000;7
770977;215124;669;37000;7
770978;215124;686;39000;12
770979;215124;618;21000;26
770994;215129;1093;67000;7
770995;215129;1083;57000;22
770996;215129;837;5000;20
770997;215129;1083;57000;22
770998;215129;837;5000;20
770999;215129;267;6000;21
771000;215129;172;131000;17
771027;215136;1009;20000;22
771045;215145;52;60000;23
771046;215145;52;60000;23
771047;215145;1058;60000;3
771070;215150;1000;19000;10
771073;215152;1094;99000;33
771074;215152;1094;99000;33
771075;215152;808;3000;31
771076;215152;387;9000;20
771088;215156;530;9000;22
771111;215162;251;5000;9
771112;215162;251;5000;9
771113;215162;1108;51000;39
771114;215162;47;99000;26
771130;215166;734;40000;11
771131;215166;734;40000;11
771143;215173;683;14000;21
771144;215173;683;14000;21
771145;215174;344;4000;11
771148;215176;823;13000;1
771202;215194;338;11000;35
771203;215194;332;2000;6
771204;215194;332;2000;6
771205;215194;389;6000;37
771206;215194;968;18000;20
771207;215195;1072;10000;26
771237;215204;652;41000;16
771238;215204;652;41000;16
771239;215204;478;7000;19
771240;215204;935;46000;1
771251;215208;268;6000;36
771257;215211;395;4000;36
771258;215211;395;4000;36
771259;215211;492;5000;26
771260;215211;541;22000;2
771269;215214;145;48000;6
771270;215214;1028;7000;8
771271;215214;442;16000;9
771272;215215;939;28000;1
771273;215215;1128;20000;21
771356;215237;941;28000;38
771357;215237;1060;18000;36
771358;215238;992;14000;4
771359;215239;315;2000;1
771360;215239;315;2000;1
771372;215243;912;32000;21
771373;215243;977;15000;20
771376;215245;979;24000;40
771377;215245;979;24000;40
771378;215245;1056;15000;40
771379;215246;828;7000;24
771400;215253;104;75000;27
771401;215253;265;6000;2
771402;215253;120;120000;17
771449;215269;782;5000;11
771450;215269;782;5000;11
771451;215270;493;6000;36
771483;215277;255;2000;5
771484;215278;164;38000;30
771485;215278;672;75000;28
771486;215278;672;75000;28
771489;215280;22;72000;23
771490;215280;22;72000;23
771491;215281;27;72000;3
771505;215286;8;100000;9
771612;215314;939;28000;12
771613;215314;102;70000;15
771614;215314;102;70000;15
771679;215329;1065;62000;25
771680;215329;1065;62000;25
771693;215333;683;14000;42
771697;215335;187;9000;21
771698;215335;144;51000;21
771768;215354;447;8000;9
771769;215354;1089;45000;9
771834;215372;615;7000;36
771835;215373;118;120000;24
771836;215373;118;120000;24
771853;215380;650;62000;19
771854;215380;493;6000;2
771855;215380;1070;26000;28
771872;215384;834;5000;37
771873;215384;1136;107000;24
771877;215386;710;150000;29
771878;215386;963;19000;8
771897;215391;730;26000;31
771898;215391;262;7000;22
771906;215393;228;8000;33
771908;215395;285;32000;40
771909;215395;192;12000;4
771910;215395;192;12000;4
771911;215395;209;9000;36
771919;215398;211;64000;15
771937;215404;682;20000;2
771938;215404;682;20000;2
771980;215416;1015;36000;41
771981;215416;286;9000;21
772011;215423;1062;24000;42
772028;215427;422;5000;10
772029;215427;66;2000;28
772030;215428;108;120000;19
772036;215433;530;9000;41
772037;215433;877;40000;25
772094;215451;1120;35000;23
772095;215451;844;4000;23
772096;215452;467;152000;20
772097;215452;467;152000;20
772137;215463;608;18000;19
772138;215463;583;10000;30
772139;215463;676;39000;36
772140;215464;501;13000;21
772194;215481;863;14000;10
772195;215481;863;14000;10
772229;215490;593;139000;8
772230;215490;593;139000;8
772289;215510;242;7000;6
772298;215512;715;110000;13
772299;215512;1050;62000;15
772300;215512;715;110000;13
772301;215512;1050;62000;15
772309;215515;589;220000;14
772335;215524;339;8000;12
772336;215524;161;43000;9
772350;215528;697;54000;24
772364;215531;1111;49000;36
772365;215532;575;7000;17
772366;215532;860;45000;9
772367;215532;860;45000;9
772368;215532;650;62000;35
772370;215534;510;12000;33
772371;215534;510;12000;33
772372;215534;279;22000;18
772385;215539;659;59000;21
772395;215544;237;6000;32
772436;215553;626;48000;11
772437;215553;626;48000;11
772455;215558;761;11000;11
772466;215562;297;6000;10
772467;215562;297;6000;10
772490;215568;1143;35000;29
772491;215568;220;24000;1
772492;215568;251;5000;40
772493;215569;805;20000;8
772494;215569;397;3000;16
772495;215570;644;36000;16
772496;215570;861;9000;20
772497;215570;965;17000;23
772498;215570;914;19000;39
772528;215577;726;125000;24
772529;215577;645;39000;13
772530;215577;692;5000;23
772531;215577;158;40000;11
772546;215581;485;43000;41
772551;215584;1114;38000;40
772552;215584;1114;38000;40
772553;215584;382;6000;34
772554;215584;628;56000;11
772559;215587;958;12000;33
772560;215587;958;12000;33
772660;215611;1062;24000;28
772661;215611;713;58000;19
772662;215611;713;58000;19
772663;215611;797;4000;41
772705;215621;22;72000;28
772706;215622;360;2000;11
772707;215622;872;14000;24
772732;215629;482;21000;11
772733;215629;482;21000;11
772841;215661;1030;20000;36
772842;215661;1030;20000;36
772843;215662;790;6000;2
772856;215667;546;20000;3
772857;215667;636;33000;4
772894;215675;987;6000;22
772895;215675;987;6000;22
772922;215683;50;125000;14
772992;215699;365;2000;18
773026;215707;637;36000;40
773027;215707;637;36000;40
773028;215707;757;17000;28
773035;215710;1100;51000;42
773036;215710;153;54000;26
773037;215710;317;2000;34
773038;215710;946;11000;26
773039;215710;317;2000;34
773040;215710;946;11000;26
773041;215710;840;4000;15
773044;215712;148;54000;2
773045;215712;404;20000;21
773052;215716;563;23000;12
773071;215720;489;11000;30
773072;215720;918;22000;23
773073;215720;575;7000;1
773082;215723;443;14000;1
773105;215730;721;89000;33
773131;215736;380;7000;25
773132;215736;423;5000;27
773133;215736;895;16000;5
773134;215736;895;16000;5
773245;215767;463;91000;36
773246;215767;1100;51000;12
773247;215767;702;100000;36
773248;215767;1083;57000;34
773249;215767;1111;49000;24
773250;215767;1083;57000;34
773251;215767;1111;49000;24
773252;215767;398;3000;24
773277;215774;1082;111000;14
773278;215774;919;26000;24
773279;215774;327;2000;11
773280;215774;327;2000;11
773281;215774;640;92000;26
773315;215782;23;86000;12
773316;215782;969;15000;11
773317;215782;779;13000;18
773318;215782;779;13000;18
773319;215782;855;7000;8
773337;215790;111;75000;26
773356;215795;528;199000;7
773367;215801;413;3000;21
773368;215802;26;72000;21
773394;215810;1129;19000;8
773395;215810;221;62000;7
773425;215817;368;8000;28
773426;215818;274;23000;42
773427;215819;1023;14000;17
773428;215819;1023;14000;17
773429;215819;7;120000;1
773430;215819;819;6000;4
773445;215823;57;67000;32
773455;215826;1111;49000;26
773456;215826;1111;49000;26
773457;215826;288;21000;8
773498;215842;697;54000;29
773499;215842;942;17000;8
773500;215842;398;3000;34
773501;215842;99;85000;23
773502;215844;405;22000;41
773510;215847;324;4000;30
773528;215855;61;100000;26
773529;215855;61;100000;26
773530;215855;612;7000;23
773543;215858;347;10000;42
773544;215858;347;10000;42
773561;215863;902;100000;33
773562;215864;180;10000;13
773563;215864;930;10000;42
773564;215864;672;75000;36
773565;215864;726;125000;11
773578;215868;1063;13000;36
773579;215868;1063;13000;36
773580;215868;169;133000;28
773581;215868;412;2000;28
773614;215878;714;105000;9
773642;215885;715;110000;10
773643;215885;320;4000;29
773644;215885;715;110000;10
773645;215885;320;4000;29
773646;215885;316;2000;3
773657;215888;202;10000;10
773658;215888;595;57000;37
773659;215888;818;6000;34
773660;215888;218;25000;33
773716;215900;220;24000;7
773717;215900;220;24000;7
773718;215900;171;131000;31
773740;215908;615;7000;41
773771;215917;255;2000;23
773772;215917;27;72000;24
773773;215917;27;72000;24
773774;215917;362;25000;24
773775;215917;722;34000;32
773813;215928;1;110000;15
773814;215928;1033;32000;35
773948;215965;214;23000;14
773949;215965;432;12000;39
773950;215965;432;12000;39
773951;215965;661;69000;6
773972;215972;599;97000;19
773973;215972;599;97000;19
773974;215972;657;87000;31
773995;215977;696;50000;42
773996;215978;227;5000;13
773997;215978;227;5000;13
774016;215984;273;19000;35
774032;215989;79;55000;14
774033;215989;79;55000;14
774040;215992;420;2000;22
774041;215993;7;120000;20
774042;215993;248;20000;30
774043;215993;7;120000;20
774044;215993;248;20000;30
774045;215993;1137;148000;1
774046;215993;760;15000;11
774054;215995;59;105000;14
774055;215995;685;55000;25
774057;215998;378;7000;34
774058;215999;901;100000;8
774059;215999;32;125000;4
774073;216005;1133;20000;39
774074;216005;888;61000;42
774075;216005;687;30000;16
774076;216005;1082;111000;19
774077;216005;687;30000;16
774078;216005;1082;111000;19
774079;216005;467;152000;16
774169;216035;1082;111000;18
774170;216035;1082;111000;18
774171;216035;452;33000;2
774204;216043;745;19000;22
774222;216049;977;15000;24
774223;216049;546;20000;38
774224;216049;564;38000;12
774225;216049;564;38000;12
774226;216049;938;17000;6
774227;216049;677;39000;12
774248;216053;59;105000;4
774249;216053;379;4000;20
774250;216053;379;4000;20
774297;216064;198;13000;38
774301;216066;870;14000;42
774302;216066;870;14000;42
774327;216073;25;43000;29
774328;216073;1133;20000;19
774329;216074;550;12000;8
774333;216076;456;9000;15
774342;216078;1048;59000;33
774343;216078;516;28000;25
774380;216087;421;2000;8
774404;216094;939;28000;15
774405;216094;939;28000;15
774406;216094;279;22000;17
774428;216100;650;62000;1
774429;216100;867;16000;41
774430;216100;867;16000;41
774431;216100;498;8000;12
774432;216100;492;5000;27
774433;216101;1084;148000;14
774483;216115;88;43000;4
774488;216117;53;165000;22
774489;216117;53;165000;22
774490;216117;582;10000;35
774511;216123;674;26000;32
774623;216154;137;150000;9
774624;216154;973;16000;26
774625;216154;818;6000;21
774626;216154;818;6000;21
774627;216155;224;3000;37
774651;216160;475;13000;36
774652;216160;461;13000;22
774653;216160;461;13000;22
774685;216169;943;28000;2
774686;216169;943;28000;2
774687;216170;887;60000;28
774711;216176;1051;30000;11
774712;216176;412;2000;33
774713;216176;129;131000;31
774714;216176;129;131000;31
774715;216177;399;5000;41
774716;216177;973;16000;34
774805;216198;740;38000;42
774809;216200;360;2000;37
774810;216200;447;8000;32
774811;216200;1115;25000;40
774812;216200;1145;40000;34
774848;216209;977;15000;11
774856;216212;324;4000;42
774857;216212;178;141000;40
774858;216212;985;28000;38
774859;216212;642;72000;10
774860;216213;1000;19000;33
774861;216213;889;61000;17
774862;216213;217;14000;29
774863;216213;909;22000;21
774935;216237;398;3000;11
774936;216237;927;5000;9
774937;216237;927;5000;9
774938;216237;559;15000;30
774956;216242;69;45000;30
774957;216242;69;45000;30
774958;216242;574;12000;1
775017;216262;60;100000;3
775018;216262;888;61000;24
775019;216262;888;61000;24
775020;216262;335;6000;36
775021;216262;858;19000;36
775022;216262;995;63000;19
775023;216262;770;6000;32
775050;216270;869;24000;6
775100;216282;1076;63000;12
775101;216282;501;13000;20
775102;216282;1076;63000;12
775103;216282;501;13000;20
775104;216282;154;38000;5
775105;216282;125;164000;21
775157;216293;647;30000;7
775158;216293;564;38000;1
775159;216293;862;27000;36
775160;216293;564;38000;1
775161;216293;862;27000;36
775184;216302;357;4000;8
775224;216315;490;14000;17
775225;216315;576;31000;2
775226;216316;461;13000;39
775245;216321;590;305000;9
775246;216321;172;131000;41
775247;216321;696;50000;30
775248;216321;696;50000;30
775270;216325;1033;32000;2
775271;216325;747;22000;31
775272;216326;738;33000;31
775273;216326;738;33000;31
775274;216326;267;6000;11
775275;216326;169;133000;9
775283;216329;307;2000;36
775284;216329;813;5000;26
775285;216329;307;2000;36
775286;216329;813;5000;26
775322;216336;854;6000;29
775323;216336;128;132000;26
775324;216336;84;44000;26
775325;216336;127;166000;37
775349;216343;790;6000;23
775350;216343;130;164000;4
775351;216343;130;164000;4
775375;216347;612;7000;37
775376;216347;554;6000;13
775377;216347;554;6000;13
775378;216347;69;45000;9
775379;216347;844;4000;27
775415;216358;915;19000;37
775418;216360;251;5000;17
775419;216360;793;5000;1
775420;216360;251;5000;17
775421;216360;793;5000;1
775422;216360;680;22000;40
775425;216362;444;4000;15
775426;216362;444;4000;15
775427;216362;423;5000;10
775431;216364;415;2000;36
775432;216364;789;6000;8
775433;216364;789;6000;8
775434;216364;479;15000;10
775435;216364;1121;35000;9
775439;216367;68;45000;34
775440;216367;1002;19000;34
775441;216367;1093;67000;1
775442;216367;342;3000;19
775481;216375;1129;19000;30
775482;216375;240;6000;19
775483;216375;770;6000;35
775489;216378;1088;45000;12
775490;216378;360;2000;31
775491;216378;1022;23000;27
775492;216379;302;7000;11
775493;216379;529;10000;21
775494;216379;47;99000;8
775495;216379;302;7000;11
775496;216379;529;10000;21
775497;216379;47;99000;8
775498;216379;592;95000;29
775499;216379;520;23000;37
775500;216379;739;48000;11
775506;216382;1066;10000;9
775507;216382;238;6000;37
775508;216382;357;4000;9
775509;216382;303;2000;22
775519;216386;139;24000;1
775520;216386;847;8000;7
775521;216386;93;49000;30
775522;216386;574;12000;34
775523;216386;235;7000;23
775524;216386;847;8000;7
775525;216386;93;49000;30
775526;216386;574;12000;34
775527;216386;235;7000;23
775548;216393;34;125000;35
775549;216393;165;48000;17
775550;216393;472;12000;38
775551;216393;165;48000;17
775552;216393;472;12000;38
775553;216393;371;8000;15
775565;216397;1046;22000;21
775571;216399;556;5000;2
775572;216399;585;365000;23
775578;216403;649;30000;14
775579;216403;170;132000;19
775594;216410;627;58000;4
775595;216410;627;58000;4
775596;216410;452;33000;1
775622;216418;658;59000;37
775623;216418;658;59000;37
775624;216418;770;6000;18
775644;216425;1014;15000;1
775645;216425;1014;15000;1
775646;216425;184;3000;37
775647;216425;94;44000;2
775663;216429;972;16000;4
775664;216429;972;16000;4
775702;216439;798;6000;4
775776;216458;821;7000;37
775777;216458;117;109000;24
775854;216484;964;19000;1
775855;216484;916;20000;7
775870;216491;612;7000;27
775876;216493;405;22000;1
775910;216502;223;4000;35
775924;216507;923;9000;14
775934;216513;45;99000;29
775935;216513;621;11000;19
775936;216513;45;99000;29
775937;216513;621;11000;19
775938;216513;271;6000;2
775939;216513;1120;35000;27
775940;216513;1140;22000;35
775963;216518;581;11000;35
775964;216518;581;11000;35
775965;216518;312;2000;38
775966;216518;1019;36000;10
775967;216518;999;43000;12
775995;216529;505;19000;7
775996;216529;105;70000;6
775997;216529;505;19000;7
775998;216529;105;70000;6
776000;216531;284;13000;25
776001;216531;1105;8000;34
776030;216538;1089;45000;3
776031;216539;684;55000;19
776032;216539;684;55000;19
776054;216545;36;200000;37
776143;216570;368;8000;36
776144;216570;1137;148000;39
776145;216570;556;5000;1
776146;216570;1137;148000;39
776147;216570;556;5000;1
776148;216570;61;100000;6
776193;216583;204;9000;6
776262;216603;803;20000;21
776325;216619;1055;57000;23
776336;216622;247;6000;39
776343;216625;697;54000;29
776344;216625;584;165000;30
776345;216626;181;10000;12
776445;216648;516;28000;42
776446;216648;157;65000;35
776447;216648;751;5000;21
776448;216648;157;65000;35
776449;216648;751;5000;21
776450;216648;383;6000;11
776462;216653;26;72000;2
776463;216653;26;72000;2
776472;216655;743;7000;39
776473;216656;622;41000;41
776474;216656;492;5000;40
776475;216656;539;12000;28
776476;216656;492;5000;40
776477;216656;539;12000;28
776478;216657;47;99000;10
776483;216659;967;19000;30
776484;216659;967;19000;30
776543;216671;586;95000;40
776544;216671;796;4000;41
776545;216672;510;12000;33
776569;216679;23;86000;6
776570;216679;307;2000;2
776571;216679;684;55000;10
776574;216681;487;43000;36
776575;216681;1143;35000;33
776603;216690;711;80000;4
776646;216700;1061;10000;13
776673;216709;1099;51000;41
776674;216709;1099;51000;41
776675;216709;1081;57000;39
776691;216716;851;3000;4
776692;216716;1051;30000;42
776754;216735;465;15000;41
776755;216735;465;15000;41
776763;216740;9;80000;34
776804;216752;676;39000;13
776843;216761;232;20000;18
776844;216761;935;46000;18
776845;216761;232;20000;35
776884;216769;280;22000;39
776885;216769;287;22000;7
776886;216769;719;325000;33
776887;216770;560;15000;16
776888;216770;560;15000;16
776892;216772;9;80000;16
776893;216772;9;80000;16
776943;216786;120;120000;28
776944;216786;909;22000;34
776945;216787;526;10000;28
776980;216795;626;48000;40
776986;216798;534;12000;12
777039;216813;138;24000;12
777043;216815;757;17000;34
777044;216815;757;17000;34
777045;216815;124;141000;4
777046;216815;1089;45000;41
777047;216815;420;2000;40
777048;216815;969;15000;25
777077;216823;827;3000;34
777078;216823;1112;49000;6
777079;216823;827;3000;34
777080;216823;1112;49000;6
777081;216823;48;99000;22
777082;216823;127;166000;24
777087;216826;998;43000;5
777088;216826;998;43000;5
777089;216827;531;11000;42
777090;216827;531;11000;42
777091;216828;211;64000;24
777092;216828;211;64000;24
777121;216840;361;2000;31
777126;216842;305;2000;5
777127;216842;1082;111000;29
777128;216842;212;9000;37
777141;216846;889;61000;25
777142;216846;1102;8000;26
777156;216850;285;32000;9
777157;216850;683;14000;28
777158;216850;285;32000;9
777159;216850;683;14000;28
777160;216851;639;130000;31
777161;216851;1047;22000;16
777162;216851;1047;22000;16
777230;216871;822;7000;26
777252;216876;251;5000;5
777267;216880;802;3000;1
777268;216880;142;53000;41
777269;216881;255;2000;25
777295;216887;144;51000;18
777296;216887;144;51000;18
777297;216887;950;4000;26
777314;216893;781;5000;34
777315;216893;941;28000;20
777316;216893;941;28000;20
777321;216895;144;51000;29
777322;216895;381;4000;10
777323;216895;404;20000;37
777376;216905;472;12000;37
777377;216905;784;6000;15
777378;216905;8;100000;30
777398;216912;506;11000;7
777399;216912;506;11000;7
777466;216932;345;3000;34
777467;216932;345;3000;34
777547;216953;513;8000;38
777548;216953;121;149000;35
777554;216956;26;72000;9
777555;216956;225;16000;15
777556;216956;26;72000;9
777557;216956;225;16000;15
777568;216959;126;134000;19
777569;216959;917;18000;19
777570;216959;917;18000;19
777608;216971;333;2000;12
777614;216973;1084;148000;3
777615;216973;10;90000;36
777616;216974;802;3000;12
777617;216974;802;3000;12
777618;216974;83;44000;39
777634;216978;590;305000;30
777663;216985;665;145000;35
777664;216985;724;125000;37
